"Year";"Quarter";"Month";"DayofMonth";"DayOfWeek";"FlightDate";"UniqueCarrier";"AirlineID";"Carrier";"TailNum";"FlightNum";"OriginAirportID";"OriginAirportSeqID";"OriginCityMarketID";"Origin";"OriginCityName";"OriginState";"OriginStateFips";"OriginStateName";"OriginWac";"DestAirportID";"DestAirportSeqID";"DestCityMarketID";"Dest";"DestCityName";"DestState";"DestStateFips";"DestStateName";"DestWac";"CRSDepTime";"DepTime";"DepDelay";"DepDelayMinutes";"DepDel15";"DepartureDelayGroups";"DepTimeBlk";"TaxiOut";"WheelsOff";"WheelsOn";"TaxiIn";"CRSArrTime";"ArrTime";"ArrDelay";"ArrDelayMinutes";"ArrDel15";"ArrivalDelayGroups";"ArrTimeBlk";"Cancelled";"CancellationCode";"Diverted";"CRSElapsedTime";"ActualElapsedTime";"AirTime";"Flights";"Distance";"DistanceGroup";"CarrierDelay";"WeatherDelay";"NASDelay";"SecurityDelay";"LateAircraftDelay";"FirstDepTime";"TotalAddGTime";"LongestAddGTime";"DivAirportLandings";"DivReachedDest";"DivActualElapsedTime";"DivArrDelay";"DivDistance";"Div1Airport";"Div1AirportID";"Div1AirportSeqID";"Div1WheelsOn";"Div1TotalGTime";"Div1LongestGTime";"Div1WheelsOff";"Div1TailNum";"Div2Airport";"Div2AirportID";"Div2AirportSeqID";"Div2WheelsOn";"Div2TotalGTime";"Div2LongestGTime";"Div2WheelsOff";"Div2TailNum";"Div3Airport";"Div3AirportID";"Div3AirportSeqID";"Div3WheelsOn";"Div3TotalGTime";"Div3LongestGTime";"Div3WheelsOff";"Div3TailNum";"Div4Airport";"Div4AirportID";"Div4AirportSeqID";"Div4WheelsOn";"Div4TotalGTime";"Div4LongestGTime";"Div4WheelsOff";"Div4TailNum";"Div5Airport";"Div5AirportID";"Div5AirportSeqID";"Div5WheelsOn";"Div5TotalGTime";"Div5LongestGTime";"Div5WheelsOff";"Div5TailNum"
"2012";"4";"12";"12";"3";"2012-12-12";"MQ";"20398";"MQ";"N835MQ";"3945";"11066";"1106602";"31066";"CMH";"Columbus, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1200";"1157";"-3.00";"0.00";"0.00";"-1";"1200-1259";"8.00";"1205";"1159";"6.00";"1225";"1205";"-20.00";"0.00";"0.00";"-2";"1200-1259";"0.00";"";"0.00";"85.00";"68.00";"54.00";"1.00";"296.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"13";"4";"2012-12-13";"MQ";"20398";"MQ";"N846MQ";"3945";"11066";"1106602";"31066";"CMH";"Columbus, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1200";"1158";"-2.00";"0.00";"0.00";"-1";"1200-1259";"10.00";"1208";"1201";"9.00";"1225";"1210";"-15.00";"0.00";"0.00";"-1";"1200-1259";"0.00";"";"0.00";"85.00";"72.00";"53.00";"1.00";"296.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"14";"5";"2012-12-14";"MQ";"20398";"MQ";"N813MQ";"3945";"11066";"1106602";"31066";"CMH";"Columbus, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1200";"1209";"9.00";"9.00";"0.00";"0";"1200-1259";"6.00";"1215";"1207";"10.00";"1225";"1217";"-8.00";"0.00";"0.00";"-1";"1200-1259";"0.00";"";"0.00";"85.00";"68.00";"52.00";"1.00";"296.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"15";"6";"2012-12-15";"MQ";"20398";"MQ";"N681MQ";"3945";"11066";"1106602";"31066";"CMH";"Columbus, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1200";"1250";"50.00";"50.00";"1.00";"3";"1200-1259";"25.00";"1315";"1317";"7.00";"1225";"1324";"59.00";"59.00";"1.00";"3";"1200-1259";"0.00";"";"0.00";"85.00";"94.00";"62.00";"1.00";"296.00";"2";"0.00";"0.00";"59.00";"0.00";"0.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"16";"7";"2012-12-16";"MQ";"20398";"MQ";"N832MQ";"3945";"11066";"1106602";"31066";"CMH";"Columbus, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1200";"1200";"0.00";"0.00";"0.00";"0";"1200-1259";"7.00";"1207";"1202";"6.00";"1225";"1208";"-17.00";"0.00";"0.00";"-2";"1200-1259";"0.00";"";"0.00";"85.00";"68.00";"55.00";"1.00";"296.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"17";"1";"2012-12-17";"MQ";"20398";"MQ";"N815MQ";"3945";"11066";"1106602";"31066";"CMH";"Columbus, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1200";"1200";"0.00";"0.00";"0.00";"0";"1200-1259";"11.00";"1211";"1200";"6.00";"1225";"1206";"-19.00";"0.00";"0.00";"-2";"1200-1259";"0.00";"";"0.00";"85.00";"66.00";"49.00";"1.00";"296.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"18";"2";"2012-12-18";"MQ";"20398";"MQ";"N856MQ";"3945";"11066";"1106602";"31066";"CMH";"Columbus, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1200";"1326";"86.00";"86.00";"1.00";"5";"1200-1259";"9.00";"1335";"1331";"8.00";"1225";"1339";"74.00";"74.00";"1.00";"4";"1200-1259";"0.00";"";"0.00";"85.00";"73.00";"56.00";"1.00";"296.00";"2";"0.00";"0.00";"5.00";"0.00";"69.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"19";"3";"2012-12-19";"MQ";"20398";"MQ";"N837MQ";"3945";"11066";"1106602";"31066";"CMH";"Columbus, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1200";"1211";"11.00";"11.00";"0.00";"0";"1200-1259";"10.00";"1221";"1215";"7.00";"1225";"1222";"-3.00";"0.00";"0.00";"-1";"1200-1259";"0.00";"";"0.00";"85.00";"71.00";"54.00";"1.00";"296.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"20";"4";"2012-12-20";"MQ";"20398";"MQ";"N832MQ";"3945";"11066";"1106602";"31066";"CMH";"Columbus, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1200";"1437";"157.00";"157.00";"1.00";"10";"1200-1259";"13.00";"1450";"1441";"5.00";"1225";"1446";"141.00";"141.00";"1.00";"9";"1200-1259";"0.00";"";"0.00";"85.00";"69.00";"51.00";"1.00";"296.00";"2";"0.00";"0.00";"119.00";"0.00";"22.00";"1218";"65.00";"65.00";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"21";"5";"2012-12-21";"MQ";"20398";"MQ";"N815MQ";"3945";"11066";"1106602";"31066";"CMH";"Columbus, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1200";"1230";"30.00";"30.00";"1.00";"2";"1200-1259";"31.00";"1301";"1310";"7.00";"1225";"1317";"52.00";"52.00";"1.00";"3";"1200-1259";"0.00";"";"0.00";"85.00";"107.00";"69.00";"1.00";"296.00";"2";"0.00";"0.00";"22.00";"0.00";"30.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"22";"6";"2012-12-22";"MQ";"20398";"MQ";"N813MQ";"3945";"11066";"1106602";"31066";"CMH";"Columbus, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1200";"1224";"24.00";"24.00";"1.00";"1";"1200-1259";"9.00";"1233";"1229";"4.00";"1225";"1233";"8.00";"8.00";"0.00";"0";"1200-1259";"0.00";"";"0.00";"85.00";"69.00";"56.00";"1.00";"296.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"23";"7";"2012-12-23";"MQ";"20398";"MQ";"N836MQ";"3945";"11066";"1106602";"31066";"CMH";"Columbus, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1200";"1157";"-3.00";"0.00";"0.00";"-1";"1200-1259";"7.00";"1204";"1159";"4.00";"1225";"1203";"-22.00";"0.00";"0.00";"-2";"1200-1259";"0.00";"";"0.00";"85.00";"66.00";"55.00";"1.00";"296.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"24";"1";"2012-12-24";"MQ";"20398";"MQ";"N819MQ";"3945";"11066";"1106602";"31066";"CMH";"Columbus, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1200";"1244";"44.00";"44.00";"1.00";"2";"1200-1259";"8.00";"1252";"1256";"4.00";"1225";"1300";"35.00";"35.00";"1.00";"2";"1200-1259";"0.00";"";"0.00";"85.00";"76.00";"64.00";"1.00";"296.00";"2";"4.00";"0.00";"0.00";"0.00";"31.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"25";"2";"2012-12-25";"MQ";"20398";"MQ";"N828MQ";"3945";"11066";"1106602";"31066";"CMH";"Columbus, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1200";"1202";"2.00";"2.00";"0.00";"0";"1200-1259";"11.00";"1213";"1206";"38.00";"1225";"1244";"19.00";"19.00";"1.00";"1";"1200-1259";"0.00";"";"0.00";"85.00";"102.00";"53.00";"1.00";"296.00";"2";"0.00";"0.00";"19.00";"0.00";"0.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"26";"3";"2012-12-26";"MQ";"20398";"MQ";"N814MQ";"3945";"11066";"1106602";"31066";"CMH";"Columbus, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1200";"1332";"92.00";"92.00";"1.00";"6";"1200-1259";"108.00";"1520";"1514";"12.00";"1225";"1526";"181.00";"181.00";"1.00";"12";"1200-1259";"0.00";"";"0.00";"85.00";"174.00";"54.00";"1.00";"296.00";"2";"0.00";"16.00";"89.00";"0.00";"76.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"27";"4";"2012-12-27";"MQ";"20398";"MQ";"N806MQ";"3945";"11066";"1106602";"31066";"CMH";"Columbus, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1200";"1230";"30.00";"30.00";"1.00";"2";"1200-1259";"31.00";"1301";"1254";"11.00";"1225";"1305";"40.00";"40.00";"1.00";"2";"1200-1259";"0.00";"";"0.00";"85.00";"95.00";"53.00";"1.00";"296.00";"2";"0.00";"14.00";"10.00";"0.00";"16.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"28";"5";"2012-12-28";"MQ";"20398";"MQ";"N814MQ";"3945";"11066";"1106602";"31066";"CMH";"Columbus, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1200";"1217";"17.00";"17.00";"1.00";"1";"1200-1259";"7.00";"1224";"1217";"15.00";"1225";"1232";"7.00";"7.00";"0.00";"0";"1200-1259";"0.00";"";"0.00";"85.00";"75.00";"53.00";"1.00";"296.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"29";"6";"2012-12-29";"MQ";"20398";"MQ";"N825MQ";"3945";"11066";"1106602";"31066";"CMH";"Columbus, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1200";"1202";"2.00";"2.00";"0.00";"0";"1200-1259";"12.00";"1214";"1206";"25.00";"1225";"1231";"6.00";"6.00";"0.00";"0";"1200-1259";"0.00";"";"0.00";"85.00";"89.00";"52.00";"1.00";"296.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"30";"7";"2012-12-30";"MQ";"20398";"MQ";"N680MQ";"3945";"11066";"1106602";"31066";"CMH";"Columbus, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1200";"1203";"3.00";"3.00";"0.00";"0";"1200-1259";"21.00";"1224";"1221";"8.00";"1225";"1229";"4.00";"4.00";"0.00";"0";"1200-1259";"0.00";"";"0.00";"85.00";"86.00";"57.00";"1.00";"296.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"31";"1";"2012-12-31";"MQ";"20398";"MQ";"N806MQ";"3945";"11066";"1106602";"31066";"CMH";"Columbus, OH";"OH";"39";"Ohio";"44";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1200";"1158";"-2.00";"0.00";"0.00";"-1";"1200-1259";"11.00";"1209";"1209";"5.00";"1225";"1214";"-11.00";"0.00";"0.00";"-1";"1200-1259";"0.00";"";"0.00";"85.00";"76.00";"60.00";"1.00";"296.00";"2";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"1";"6";"2012-12-01";"MQ";"20398";"MQ";"N814MQ";"3946";"13367";"1336703";"33367";"MLI";"Moline, IL";"IL";"17";"Illinois";"41";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1010";"1005";"-5.00";"0.00";"0.00";"-1";"1000-1059";"9.00";"1014";"1044";"6.00";"1105";"1050";"-15.00";"0.00";"0.00";"-1";"1100-1159";"0.00";"";"0.00";"55.00";"45.00";"30.00";"1.00";"139.00";"1";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"2";"7";"2012-12-02";"MQ";"20398";"MQ";"N842MQ";"3946";"13367";"1336703";"33367";"MLI";"Moline, IL";"IL";"17";"Illinois";"41";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"0930";"0928";"-2.00";"0.00";"0.00";"-1";"0900-0959";"5.00";"0933";"1007";"4.00";"1025";"1011";"-14.00";"0.00";"0.00";"-1";"1000-1059";"0.00";"";"0.00";"55.00";"43.00";"34.00";"1.00";"139.00";"1";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"3";"1";"2012-12-03";"MQ";"20398";"MQ";"N804MQ";"3946";"13367";"1336703";"33367";"MLI";"Moline, IL";"IL";"17";"Illinois";"41";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"0930";"0951";"21.00";"21.00";"1.00";"1";"0900-0959";"12.00";"1003";"1041";"29.00";"1025";"1110";"45.00";"45.00";"1.00";"3";"1000-1059";"0.00";"";"0.00";"55.00";"79.00";"38.00";"1.00";"139.00";"1";"0.00";"0.00";"24.00";"0.00";"21.00";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"4";"2";"2012-12-04";"MQ";"20398";"MQ";"N842MQ";"3946";"13367";"1336703";"33367";"MLI";"Moline, IL";"IL";"17";"Illinois";"41";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"0930";"0921";"-9.00";"0.00";"0.00";"-1";"0900-0959";"9.00";"0930";"1003";"6.00";"1025";"1009";"-16.00";"0.00";"0.00";"-2";"1000-1059";"0.00";"";"0.00";"55.00";"48.00";"33.00";"1.00";"139.00";"1";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"5";"3";"2012-12-05";"MQ";"20398";"MQ";"N854MQ";"3946";"13367";"1336703";"33367";"MLI";"Moline, IL";"IL";"17";"Illinois";"41";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"0930";"0924";"-6.00";"0.00";"0.00";"-1";"0900-0959";"8.00";"0932";"0958";"11.00";"1025";"1009";"-16.00";"0.00";"0.00";"-2";"1000-1059";"0.00";"";"0.00";"55.00";"45.00";"26.00";"1.00";"139.00";"1";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"6";"4";"2012-12-06";"MQ";"20398";"MQ";"N839MQ";"3946";"13367";"1336703";"33367";"MLI";"Moline, IL";"IL";"17";"Illinois";"41";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"0930";"0922";"-8.00";"0.00";"0.00";"-1";"0900-0959";"8.00";"0930";"0958";"7.00";"1025";"1005";"-20.00";"0.00";"0.00";"-2";"1000-1059";"0.00";"";"0.00";"55.00";"43.00";"28.00";"1.00";"139.00";"1";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"7";"5";"2012-12-07";"MQ";"20398";"MQ";"N843MQ";"3946";"13367";"1336703";"33367";"MLI";"Moline, IL";"IL";"17";"Illinois";"41";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"0930";"0926";"-4.00";"0.00";"0.00";"-1";"0900-0959";"12.00";"0938";"1011";"9.00";"1025";"1020";"-5.00";"0.00";"0.00";"-1";"1000-1059";"0.00";"";"0.00";"55.00";"54.00";"33.00";"1.00";"139.00";"1";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"8";"6";"2012-12-08";"MQ";"20398";"MQ";"N806MQ";"3946";"13367";"1336703";"33367";"MLI";"Moline, IL";"IL";"17";"Illinois";"41";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"1010";"1004";"-6.00";"0.00";"0.00";"-1";"1000-1059";"8.00";"1012";"1044";"3.00";"1105";"1047";"-18.00";"0.00";"0.00";"-2";"1100-1159";"0.00";"";"0.00";"55.00";"43.00";"32.00";"1.00";"139.00";"1";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"9";"7";"2012-12-09";"MQ";"20398";"MQ";"N849MQ";"3946";"13367";"1336703";"33367";"MLI";"Moline, IL";"IL";"17";"Illinois";"41";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"0930";"0921";"-9.00";"0.00";"0.00";"-1";"0900-0959";"10.00";"0931";"0959";"6.00";"1025";"1005";"-20.00";"0.00";"0.00";"-2";"1000-1059";"0.00";"";"0.00";"55.00";"44.00";"28.00";"1.00";"139.00";"1";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"10";"1";"2012-12-10";"MQ";"20398";"MQ";"N854MQ";"3946";"13367";"1336703";"33367";"MLI";"Moline, IL";"IL";"17";"Illinois";"41";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"0930";"0925";"-5.00";"0.00";"0.00";"-1";"0900-0959";"29.00";"0954";"1032";"7.00";"1025";"1039";"14.00";"14.00";"0.00";"0";"1000-1059";"0.00";"";"0.00";"55.00";"74.00";"38.00";"1.00";"139.00";"1";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"11";"2";"2012-12-11";"MQ";"20398";"MQ";"N834MQ";"3946";"13367";"1336703";"33367";"MLI";"Moline, IL";"IL";"17";"Illinois";"41";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"0930";"0924";"-6.00";"0.00";"0.00";"-1";"0900-0959";"9.00";"0933";"1004";"4.00";"1025";"1008";"-17.00";"0.00";"0.00";"-2";"1000-1059";"0.00";"";"0.00";"55.00";"44.00";"31.00";"1.00";"139.00";"1";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"12";"3";"2012-12-12";"MQ";"20398";"MQ";"N813MQ";"3946";"13367";"1336703";"33367";"MLI";"Moline, IL";"IL";"17";"Illinois";"41";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"0930";"0921";"-9.00";"0.00";"0.00";"-1";"0900-0959";"6.00";"0927";"0956";"3.00";"1025";"0959";"-26.00";"0.00";"0.00";"-2";"1000-1059";"0.00";"";"0.00";"55.00";"38.00";"29.00";"1.00";"139.00";"1";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"13";"4";"2012-12-13";"MQ";"20398";"MQ";"N832MQ";"3946";"13367";"1336703";"33367";"MLI";"Moline, IL";"IL";"17";"Illinois";"41";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"0930";"0923";"-7.00";"0.00";"0.00";"-1";"0900-0959";"6.00";"0929";"1001";"7.00";"1025";"1008";"-17.00";"0.00";"0.00";"-2";"1000-1059";"0.00";"";"0.00";"55.00";"45.00";"32.00";"1.00";"139.00";"1";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2012";"4";"12";"14";"5";"2012-12-14";"MQ";"20398";"MQ";"N837MQ";"3946";"13367";"1336703";"33367";"MLI";"Moline, IL";"IL";"17";"Illinois";"41";"13930";"1393002";"30977";"ORD";"Chicago, IL";"IL";"17";"Illinois";"41";"0930";"0923";"-7.00";"0.00";"0.00";"-1";"0900-0959";"9.00";"0932";"1000";"5.00";"1025";"1005";"-20.00";"0.00";"0.00";"-2";"1000-1059";"0.00";"";"0.00";"55.00";"42.00";"28.00";"1.00";"139.00";"1";"";"";"";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
